country,country_code,year,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,wind_pct,solar_pct,other_renewables_pct,total_generation_twh,region,battery_storage_mwh,pumped_hydro_mwh
ATG,ATG,2010,8.74,61.54,5.94,0.0,0.15,2.32,6.69,14.62,0.22,North America,0.0,0.03
ATG,ATG,2011,8.15,61.18,5.81,0.0,0.0,2.59,7.27,15.0,0.23,North America,0.03,0.03
ATG,ATG,2012,7.35,61.17,5.04,0.0,0.02,2.91,7.85,15.66,0.24,North America,0.04,0.03
ATG,ATG,2013,6.89,61.23,4.69,0.0,0.0,3.22,8.33,15.64,0.25,North America,0.05,0.03
ATG,ATG,2014,6.27,61.03,4.3,0.0,0.0,3.09,9.27,16.04,0.26,North America,0.07,0.03
ATG,ATG,2015,5.64,61.23,4.01,0.0,0.04,3.19,9.45,16.44,0.27,North America,0.09,0.03
ATG,ATG,2016,4.78,60.94,3.9,0.0,0.14,3.33,10.24,16.67,0.29,North America,0.12,0.03
ATG,ATG,2017,4.56,60.42,3.02,0.0,0.0,3.57,10.94,17.49,0.3,North America,0.17,0.04
ATG,ATG,2018,3.51,60.76,2.42,0.0,0.0,3.95,11.57,17.79,0.31,North America,0.22,0.04
ATG,ATG,2019,2.87,60.18,2.44,0.0,0.0,4.17,12.25,18.09,0.32,North America,0.29,0.04
ATG,ATG,2020,1.91,60.81,1.52,0.0,0.14,4.62,12.44,18.56,0.34,North America,0.4,0.04
ATG,ATG,2021,1.89,60.31,1.21,0.0,0.01,4.23,13.42,18.93,0.35,North America,0.54,0.04
ATG,ATG,2022,1.18,60.93,0.44,0.0,0.15,4.14,13.74,19.42,0.37,North America,0.74,0.04
ATG,ATG,2023,0.87,60.18,0.21,0.0,0.0,4.92,14.39,19.43,0.38,North America,0.96,0.04
ATG,ATG,2024,0.0,59.82,0.13,0.0,0.06,5.02,15.13,19.84,0.4,North America,1.3,0.05
AUS,AUS,2000,59.06,5.5,27.82,0.0,5.04,1.78,0.45,0.35,117.86,Oceania,0.0,204.59
AUS,AUS,2001,59.47,5.16,27.11,0.0,4.4,2.48,1.06,0.32,120.62,Oceania,0.0,206.41
AUS,AUS,2002,58.12,5.26,26.53,0.0,4.88,2.9,1.94,0.37,125.07,Oceania,0.0,221.38
AUS,AUS,2003,56.89,4.91,26.56,0.0,5.09,3.12,2.66,0.77,129.86,Oceania,0.0,233.33
AUS,AUS,2004,56.96,4.69,25.59,0.0,5.08,3.76,3.15,0.77,133.81,Oceania,0.0,252.05
AUS,AUS,2005,56.03,4.8,25.67,0.0,4.67,4.18,4.3,0.35,138.45,Oceania,0.0,249.2
AUS,AUS,2006,55.55,4.3,24.74,0.0,4.79,4.76,5.13,0.73,145.61,Oceania,0.0,265.85
AUS,AUS,2007,54.85,4.24,24.5,0.0,5.24,4.91,5.45,0.81,148.5,Oceania,0.0,279.79
AUS,AUS,2008,53.98,4.02,23.96,0.0,5.04,5.6,6.7,0.7,153.64,Oceania,0.0,293.68
AUS,AUS,2009,53.96,3.67,23.71,0.0,4.61,6.07,7.25,0.73,158.78,Oceania,0.0,303.52
AUS,AUS,2010,52.5,3.73,23.11,0.0,4.74,6.65,8.29,0.98,165.18,Oceania,0.0,315.07
AUS,AUS,2011,52.37,3.05,22.97,0.0,5.13,7.26,8.71,0.51,169.59,Oceania,17.27,331.86
AUS,AUS,2012,51.73,3.56,22.09,0.0,5.04,7.6,9.34,0.64,175.58,Oceania,23.54,334.15
AUS,AUS,2013,50.44,2.86,21.74,0.0,5.13,7.97,10.67,1.19,182.54,Oceania,31.23,354.54
AUS,AUS,2014,50.05,2.9,21.35,0.0,5.23,8.06,11.43,0.98,189.85,Oceania,44.71,365.45
AUS,AUS,2015,49.88,2.51,20.71,0.0,5.09,9.04,12.08,0.69,196.26,Oceania,57.84,374.82
AUS,AUS,2016,48.97,2.39,20.38,0.0,5.07,9.11,13.21,0.87,202.01,Oceania,77.26,397.04
AUS,AUS,2017,48.15,2.41,19.94,0.0,5.06,9.59,13.53,1.32,209.68,Oceania,105.88,391.24
AUS,AUS,2018,48.05,1.99,19.71,0.0,5.2,10.15,14.19,0.71,219.12,Oceania,140.65,411.24
AUS,AUS,2019,47.27,1.66,19.36,0.0,5.12,10.73,14.96,0.9,226.2,Oceania,194.46,425.61
AUS,AUS,2020,46.21,2.13,18.8,0.0,4.96,11.1,16.03,0.77,230.71,Oceania,256.22,428.05
AUS,AUS,2021,45.89,1.65,18.27,0.0,5.5,11.27,16.6,0.82,240.64,Oceania,355.36,459.02
AUS,AUS,2022,45.18,1.37,18.05,0.0,4.94,12.15,17.6,0.71,247.69,Oceania,477.67,452.55
AUS,AUS,2023,44.58,1.51,17.38,0.0,4.87,12.56,17.9,1.2,254.65,Oceania,634.6,455.35
AUS,AUS,2024,43.9,0.72,16.93,0.0,5.02,13.46,19.17,0.8,266.33,Oceania,858.77,491.54
AUT,AUT,2000,13.77,3.97,20.44,0.0,55.84,1.41,0.0,4.57,31.17,Europe,0.0,41.44
AUT,AUT,2001,13.1,3.79,19.79,0.0,56.0,2.29,0.44,4.59,32.66,Europe,0.0,45.41
AUT,AUT,2002,12.59,3.59,19.81,0.0,56.42,2.16,0.76,4.67,33.42,Europe,0.0,49.44
AUT,AUT,2003,12.32,3.26,19.79,0.0,55.75,2.97,1.01,4.9,35.15,Europe,0.0,54.01
AUT,AUT,2004,11.71,3.36,19.43,0.0,55.72,3.75,1.59,4.44,35.95,Europe,0.0,56.66
AUT,AUT,2005,11.33,3.37,18.69,0.0,56.32,3.89,1.55,4.85,37.18,Europe,0.0,59.73
AUT,AUT,2006,11.01,3.44,18.37,0.0,55.84,4.44,2.08,4.82,38.41,Europe,0.0,65.99
AUT,AUT,2007,10.63,3.15,18.05,0.0,55.86,4.95,2.37,4.99,40.03,Europe,0.0,70.38
AUT,AUT,2008,9.92,2.92,17.66,0.0,56.43,5.57,2.68,4.82,41.56,Europe,0.0,73.05
AUT,AUT,2009,9.44,2.68,17.58,0.0,56.07,5.71,3.26,5.26,42.38,Europe,0.0,76.11
AUT,AUT,2010,8.63,2.7,17.5,0.0,56.79,6.13,3.42,4.83,44.25,Europe,0.0,81.86
AUT,AUT,2011,8.83,2.43,16.86,0.0,55.87,6.87,3.72,5.42,46.03,Europe,3.64,87.22
AUT,AUT,2012,8.27,2.36,16.8,0.0,55.4,7.62,4.33,5.22,47.5,Europe,4.64,88.83
AUT,AUT,2013,7.74,2.66,16.3,0.0,55.71,7.84,4.61,5.14,49.55,Europe,6.47,94.18
AUT,AUT,2014,7.05,2.41,16.01,0.0,55.94,8.35,4.87,5.37,50.52,Europe,8.82,94.05
AUT,AUT,2015,6.74,2.04,15.64,0.0,56.23,9.05,4.92,5.38,53.08,Europe,11.59,98.92
AUT,AUT,2016,6.32,1.88,15.6,0.0,56.09,9.33,5.32,5.46,54.68,Europe,15.82,104.96
AUT,AUT,2017,6.36,1.75,15.3,0.0,56.51,9.48,5.35,5.25,56.44,Europe,21.89,110.58
AUT,AUT,2018,5.42,1.42,14.6,0.0,55.97,10.24,6.19,6.16,58.62,Europe,29.79,113.58
AUT,AUT,2019,5.17,1.71,14.6,0.0,55.87,10.49,6.44,5.72,60.55,Europe,39.68,118.5
AUT,AUT,2020,4.28,1.69,14.25,0.0,56.28,11.23,6.77,5.5,62.59,Europe,51.89,118.24
AUT,AUT,2021,4.19,1.55,13.61,0.0,56.03,11.65,7.16,5.81,64.74,Europe,72.6,125.94
AUT,AUT,2022,3.93,1.36,13.36,0.0,55.98,12.3,7.26,5.81,66.3,Europe,96.84,130.62
AUT,AUT,2023,3.33,0.96,13.38,0.0,56.4,12.31,7.78,5.84,69.6,Europe,131.54,131.03
AUT,AUT,2024,3.14,1.08,12.91,0.0,55.57,12.87,8.14,6.29,72.39,Europe,172.01,137.5
AZE,AZE,2000,13.82,22.07,36.37,0.0,19.95,0.49,0.87,6.43,0.73,Europe,0.0,0.49
AZE,AZE,2001,13.41,22.11,36.44,0.0,20.03,0.78,0.78,6.45,0.75,Europe,0.0,0.51
AZE,AZE,2002,13.32,21.89,35.49,0.0,19.79,1.17,1.41,6.93,0.79,Europe,0.0,0.56
AZE,AZE,2003,12.79,21.42,35.87,0.0,19.99,0.94,1.93,7.06,0.83,Europe,0.0,0.6
AZE,AZE,2004,12.4,21.66,34.88,0.0,19.97,1.52,2.44,7.13,0.87,Europe,0.0,0.64
AZE,AZE,2005,12.34,21.44,34.76,0.0,19.54,1.7,2.82,7.4,0.9,Europe,0.0,0.69
AZE,AZE,2006,11.61,21.88,34.57,0.0,20.21,1.69,2.79,7.25,0.94,Europe,0.0,0.73
AZE,AZE,2007,11.34,21.37,34.7,0.0,19.57,1.98,3.18,7.86,0.97,Europe,0.0,0.77
AZE,AZE,2008,10.85,21.66,34.31,0.0,19.7,2.34,3.67,7.47,1.01,Europe,0.0,0.81
AZE,AZE,2009,10.64,21.22,33.81,0.0,19.63,2.57,4.35,7.78,1.06,Europe,0.0,0.86
AZE,AZE,2010,9.87,21.27,33.56,0.0,19.8,2.49,4.81,8.2,1.1,Europe,0.0,0.88
AZE,AZE,2011,9.86,20.9,33.36,0.0,19.74,2.75,5.06,8.33,1.15,Europe,0.1,0.93
AZE,AZE,2012,9.49,21.24,32.81,0.0,20.06,2.75,5.5,8.15,1.21,Europe,0.13,1.0
AZE,AZE,2013,9.07,20.99,32.69,0.0,19.99,3.02,5.53,8.71,1.25,Europe,0.18,1.04
AZE,AZE,2014,8.68,20.91,33.19,0.0,20.04,2.74,5.96,8.48,1.31,Europe,0.24,1.1
AZE,AZE,2015,8.51,20.68,32.17,0.0,19.66,3.63,6.83,8.52,1.36,Europe,0.32,1.12
AZE,AZE,2016,7.82,20.63,32.24,0.0,19.77,3.64,6.98,8.92,1.42,Europe,0.43,1.17
AZE,AZE,2017,7.73,20.51,32.04,0.0,20.1,3.6,7.0,9.02,1.49,Europe,0.58,1.18
AZE,AZE,2018,6.76,20.43,31.63,0.0,20.12,3.85,7.89,9.32,1.55,Europe,0.8,1.26
AZE,AZE,2019,6.91,20.11,31.11,0.0,19.92,4.2,8.46,9.29,1.61,Europe,1.03,1.27
AZE,AZE,2020,6.78,20.18,31.0,0.0,20.06,3.98,8.26,9.74,1.7,Europe,1.48,1.3
AZE,AZE,2021,6.04,20.24,30.56,0.0,20.11,4.43,9.03,9.59,1.77,Europe,1.85,1.36
AZE,AZE,2022,5.47,20.1,30.64,0.0,19.98,4.3,9.63,9.88,1.83,Europe,2.5,1.44
AZE,AZE,2023,5.59,20.04,29.65,0.0,20.12,4.96,9.77,9.87,1.92,Europe,3.44,1.42
AZE,AZE,2024,5.35,20.21,30.07,0.0,20.16,4.29,10.12,9.8,2.0,Europe,4.8,1.51
BDI,BDI,2000,11.62,7.54,8.24,0.0,44.72,0.05,0.39,27.44,0.23,Africa,0.0,0.18
BDI,BDI,2001,11.41,7.56,7.83,0.0,44.71,0.03,1.22,27.24,0.24,Africa,0.0,0.19
BDI,BDI,2002,11.14,7.01,7.48,0.0,44.92,0.0,1.67,27.78,0.25,Africa,0.0,0.21
BDI,BDI,2003,10.56,6.62,7.21,0.0,45.27,0.0,2.43,27.91,0.26,Africa,0.0,0.22
BDI,BDI,2004,9.64,6.73,6.74,0.0,45.22,0.0,2.85,28.82,0.26,Africa,0.0,0.23
BDI,BDI,2005,9.3,7.11,6.56,0.0,44.96,0.0,3.53,28.54,0.27,Africa,0.0,0.24
BDI,BDI,2006,8.99,6.56,5.78,0.0,45.24,0.0,4.31,29.12,0.28,Africa,0.0,0.26
BDI,BDI,2007,8.05,6.45,5.77,0.0,45.42,0.14,4.57,29.6,0.29,Africa,0.0,0.27
BDI,BDI,2008,7.91,6.65,5.59,0.0,44.62,0.0,5.36,29.87,0.3,Africa,0.0,0.29
BDI,BDI,2009,7.42,6.39,5.14,0.0,44.87,0.0,6.0,30.18,0.31,Africa,0.0,0.29
BDI,BDI,2010,6.74,6.27,5.1,0.0,44.69,0.0,6.76,30.44,0.32,Africa,0.0,0.32
BDI,BDI,2011,6.04,6.41,4.24,0.0,44.95,0.0,7.51,30.85,0.33,Africa,0.03,0.33
BDI,BDI,2012,6.06,6.19,4.09,0.0,44.71,0.0,8.0,30.95,0.34,Africa,0.04,0.34
BDI,BDI,2013,5.31,6.4,3.55,0.0,45.25,0.0,8.42,31.07,0.35,Africa,0.06,0.34
BDI,BDI,2014,4.8,5.83,3.62,0.0,44.86,0.0,9.02,31.87,0.36,Africa,0.08,0.36
BDI,BDI,2015,4.29,5.68,2.99,0.0,45.24,0.0,9.45,32.35,0.38,Africa,0.11,0.4
BDI,BDI,2016,3.8,5.42,2.48,0.0,45.42,0.0,10.3,32.58,0.39,Africa,0.14,0.39
BDI,BDI,2017,3.16,5.73,2.26,0.0,45.07,0.26,10.6,32.92,0.4,Africa,0.2,0.4
BDI,BDI,2018,2.93,5.58,2.28,0.0,44.96,0.03,11.28,32.94,0.41,Africa,0.26,0.42
BDI,BDI,2019,2.6,5.51,1.8,0.0,44.82,0.0,11.88,33.39,0.43,Africa,0.35,0.44
BDI,BDI,2020,2.0,5.23,1.39,0.0,44.9,0.04,12.46,33.98,0.45,Africa,0.5,0.45
BDI,BDI,2021,1.48,5.1,0.86,0.0,45.37,0.0,13.3,33.89,0.46,Africa,0.65,0.45
BDI,BDI,2022,1.17,5.22,0.38,0.0,44.99,0.19,13.62,34.43,0.47,Africa,0.87,0.47
BDI,BDI,2023,0.31,5.06,0.04,0.0,45.41,0.05,14.47,34.66,0.48,Africa,1.24,0.49
BDI,BDI,2024,0.09,4.99,0.02,0.0,44.59,0.24,15.1,34.97,0.5,Africa,1.57,0.5
BEL,BEL,2000,13.94,3.72,34.66,40.98,1.16,0.55,0.98,4.01,43.06,Europe,0.0,11.14
BEL,BEL,2001,13.75,3.44,33.8,40.99,0.93,1.45,1.78,3.86,43.77,Europe,0.0,11.75
BEL,BEL,2002,12.73,3.41,33.85,41.25,1.15,2.23,1.52,3.86,45.45,Europe,0.0,12.1
BEL,BEL,2003,11.9,3.23,33.7,40.99,1.31,2.63,2.05,4.19,46.71,Europe,0.0,12.84
BEL,BEL,2004,11.79,3.3,33.04,40.99,1.48,3.3,2.52,3.58,48.59,Europe,0.0,12.94
BEL,BEL,2005,11.16,2.92,32.33,41.48,1.17,4.07,2.78,4.09,49.21,Europe,0.0,14.05
BEL,BEL,2006,10.8,2.61,32.48,41.44,0.85,4.1,3.51,4.21,51.37,Europe,0.0,14.56
BEL,BEL,2007,10.09,2.3,32.19,41.26,0.88,5.18,3.85,4.25,52.59,Europe,0.0,15.01
BEL,BEL,2008,9.96,2.27,31.85,41.15,1.08,5.7,3.88,4.11,53.93,Europe,0.0,15.44
BEL,BEL,2009,8.86,1.82,31.19,40.96,1.63,6.51,4.26,4.77,55.59,Europe,0.0,16.05
BEL,BEL,2010,8.36,1.94,31.41,41.58,0.68,7.02,4.82,4.19,56.41,Europe,0.0,17.05
BEL,BEL,2011,8.01,2.21,30.27,40.93,1.25,7.39,5.35,4.59,58.7,Europe,4.63,17.28
BEL,BEL,2012,7.7,1.52,30.2,41.21,0.98,8.25,5.94,4.2,60.21,Europe,6.08,17.77
BEL,BEL,2013,6.68,1.88,30.1,40.71,1.07,8.96,6.05,4.55,61.97,Europe,8.11,18.29
BEL,BEL,2014,6.46,1.53,29.3,41.07,1.02,9.38,6.31,4.93,63.93,Europe,10.88,18.45
BEL,BEL,2015,5.88,1.49,28.86,41.18,1.02,9.91,6.78,4.88,65.26,Europe,15.38,18.9
BEL,BEL,2016,5.7,1.27,28.65,41.27,0.97,10.37,7.17,4.6,67.8,Europe,20.94,19.51
BEL,BEL,2017,4.71,0.96,28.54,41.33,1.15,11.2,7.35,4.76,69.85,Europe,27.76,20.9
BEL,BEL,2018,4.39,0.85,27.86,41.33,0.82,11.82,8.05,4.88,71.19,Europe,37.44,21.0
BEL,BEL,2019,3.89,0.73,27.28,41.4,0.94,12.39,8.45,4.92,73.55,Europe,50.6,21.07
BEL,BEL,2020,3.23,0.63,27.46,41.57,0.93,12.65,8.8,4.73,75.54,Europe,66.07,21.99
BEL,BEL,2021,2.71,0.33,27.2,41.27,0.57,13.85,9.18,4.89,77.64,Europe,90.3,21.63
BEL,BEL,2022,1.98,0.12,26.53,40.99,1.39,14.63,9.51,4.85,80.94,Europe,126.98,22.59
BEL,BEL,2023,1.76,0.17,26.04,41.29,0.61,14.9,10.18,5.05,82.79,Europe,164.88,23.29
BEL,BEL,2024,1.3,0.07,25.55,41.4,1.13,15.39,10.37,4.79,85.03,Europe,233.87,24.3
BEN,BEN,2000,15.52,7.9,65.81,0.0,0.0,0.0,0.36,10.41,0.87,Africa,0.0,0.11
BEN,BEN,2001,14.9,7.69,65.3,0.0,0.01,0.08,1.12,10.9,0.89,Africa,0.0,0.11
BEN,BEN,2002,14.05,7.86,64.64,0.0,0.0,0.0,1.88,11.57,0.91,Africa,0.0,0.12
BEN,BEN,2003,13.39,7.79,64.08,0.0,0.28,0.11,2.87,11.48,0.93,Africa,0.0,0.12
BEN,BEN,2004,13.15,7.6,63.77,0.0,0.29,0.0,3.3,11.89,0.95,Africa,0.0,0.13
BEN,BEN,2005,12.45,7.33,63.55,0.0,0.0,0.05,4.31,12.31,0.97,Africa,0.0,0.14
BEN,BEN,2006,11.58,7.2,62.92,0.0,0.18,0.1,5.07,12.95,1.0,Africa,0.0,0.15
BEN,BEN,2007,10.87,6.9,62.55,0.0,0.0,0.33,6.05,13.3,1.02,Africa,0.0,0.15
BEN,BEN,2008,10.2,7.12,62.13,0.0,0.09,0.0,6.92,13.54,1.04,Africa,0.0,0.16
BEN,BEN,2009,9.66,6.68,62.26,0.0,0.0,0.0,7.18,14.22,1.08,Africa,0.0,0.17
BEN,BEN,2010,9.4,6.81,61.13,0.0,0.0,0.0,8.56,14.1,1.09,Africa,0.0,0.17
BEN,BEN,2011,8.22,6.54,60.85,0.0,0.26,0.04,9.21,14.88,1.12,Africa,0.05,0.18
BEN,BEN,2012,7.93,6.54,60.01,0.0,0.12,0.02,10.18,15.2,1.14,Africa,0.07,0.19
BEN,BEN,2013,7.29,6.23,59.74,0.0,0.0,0.0,11.09,15.65,1.18,Africa,0.1,0.19
BEN,BEN,2014,6.35,6.14,59.6,0.0,0.0,0.3,11.93,15.68,1.2,Africa,0.13,0.2
BEN,BEN,2015,5.63,6.26,58.79,0.0,0.0,0.0,12.67,16.65,1.22,Africa,0.17,0.21
BEN,BEN,2016,4.81,6.14,58.79,0.0,0.0,0.18,13.22,16.86,1.24,Africa,0.22,0.21
BEN,BEN,2017,4.77,5.48,58.52,0.0,0.0,0.11,14.12,17.0,1.27,Africa,0.31,0.22
BEN,BEN,2018,4.02,5.83,57.58,0.0,0.0,0.0,15.03,17.54,1.31,Africa,0.42,0.22
BEN,BEN,2019,3.46,5.54,57.24,0.0,0.05,0.01,15.83,17.87,1.35,Africa,0.56,0.24
BEN,BEN,2020,2.98,4.94,56.48,0.0,0.0,0.13,16.82,18.65,1.37,Africa,0.76,0.24
BEN,BEN,2021,2.02,5.51,56.47,0.0,0.02,0.0,17.28,18.7,1.41,Africa,1.08,0.25
BEN,BEN,2022,1.38,5.23,55.74,0.0,0.16,0.1,18.65,18.74,1.42,Africa,1.38,0.25
BEN,BEN,2023,0.47,5.13,55.47,0.0,0.16,0.0,19.26,19.51,1.47,Africa,1.86,0.25
BEN,BEN,2024,0.0,4.84,54.93,0.0,0.0,0.0,19.84,20.39,1.5,Africa,2.55,0.27
BFA,BFA,2000,32.97,18.05,22.66,0.0,4.94,0.39,0.54,20.45,1.15,Africa,0.0,0.89
BFA,BFA,2001,31.55,17.76,21.81,0.0,4.99,0.06,3.54,20.29,1.18,Africa,0.0,0.91
BFA,BFA,2002,30.0,17.57,20.99,0.0,4.69,0.0,5.44,21.31,1.21,Africa,0.0,0.98
BFA,BFA,2003,28.77,17.16,20.23,0.0,4.74,0.23,7.51,21.36,1.23,Africa,0.0,1.03
BFA,BFA,2004,26.99,16.62,19.29,0.0,5.31,0.0,10.09,21.7,1.26,Africa,0.0,1.08
BFA,BFA,2005,25.84,16.19,17.9,0.0,5.27,0.02,12.52,22.26,1.29,Africa,0.0,1.11
BFA,BFA,2006,24.81,15.93,16.89,0.0,4.69,0.06,14.85,22.77,1.34,Africa,0.0,1.15
BFA,BFA,2007,23.46,15.79,15.91,0.0,5.01,0.0,16.76,23.07,1.36,Africa,0.0,1.25
BFA,BFA,2008,21.83,15.73,15.01,0.0,4.72,0.0,18.92,23.79,1.38,Africa,0.0,1.31
BFA,BFA,2009,20.39,15.05,14.31,0.0,5.17,0.01,21.23,23.84,1.41,Africa,0.0,1.28
BFA,BFA,2010,19.28,14.51,13.46,0.0,4.94,0.0,23.38,24.43,1.45,Africa,0.0,1.38
BFA,BFA,2011,17.73,14.53,12.13,0.0,4.87,0.1,25.96,24.68,1.48,Africa,0.13,1.43
BFA,BFA,2012,16.41,14.09,11.41,0.0,5.18,0.0,28.15,24.76,1.51,Africa,0.18,1.49
BFA,BFA,2013,15.22,13.66,10.48,0.0,4.9,0.0,30.11,25.63,1.54,Africa,0.25,1.51
BFA,BFA,2014,14.21,13.18,9.46,0.0,5.04,0.0,32.35,25.76,1.6,Africa,0.34,1.59
BFA,BFA,2015,12.3,13.01,8.5,0.0,5.12,0.37,34.54,26.16,1.62,Africa,0.44,1.65
BFA,BFA,2016,10.89,12.93,7.58,0.0,4.95,0.0,36.92,26.73,1.66,Africa,0.6,1.69
BFA,BFA,2017,9.72,12.36,6.54,0.0,4.9,0.03,39.1,27.35,1.71,Africa,0.82,1.69
BFA,BFA,2018,8.11,11.7,5.93,0.0,4.93,0.12,41.36,27.85,1.75,Africa,1.08,1.72
BFA,BFA,2019,6.56,11.41,5.05,0.0,4.82,0.0,44.2,27.96,1.76,Africa,1.46,1.8
BFA,BFA,2020,5.66,11.2,3.8,0.0,5.08,0.1,45.87,28.29,1.82,Africa,1.99,1.86
BFA,BFA,2021,4.32,11.06,2.84,0.0,4.89,0.0,48.35,28.54,1.87,Africa,2.69,1.91
BFA,BFA,2022,2.9,10.92,2.03,0.0,4.88,0.0,50.47,28.8,1.91,Africa,3.76,1.96
BFA,BFA,2023,1.09,10.2,0.8,0.0,5.38,0.12,52.88,29.53,1.96,Africa,5.02,2.01
BFA,BFA,2024,0.17,9.95,0.0,0.0,5.06,0.23,54.65,29.94,2.01,Africa,6.36,2.05
BGD,BGD,2000,8.74,2.66,70.52,0.0,0.89,0.0,0.0,17.19,35.58,Asia,0.0,5.6
BGD,BGD,2001,8.57,2.31,70.16,0.0,1.09,0.0,0.23,17.64,37.63,Asia,0.0,6.13
BGD,BGD,2002,8.16,2.52,70.15,0.0,1.03,0.0,0.25,17.89,38.84,Asia,0.0,6.4
BGD,BGD,2003,8.26,2.42,70.06,0.0,0.85,0.09,0.23,18.09,40.62,Asia,0.0,6.79
BGD,BGD,2004,7.96,2.48,69.44,0.0,1.28,0.38,0.35,18.11,41.69,Asia,0.0,7.23
BGD,BGD,2005,7.64,2.1,70.55,0.0,0.97,0.0,0.18,18.56,43.42,Asia,0.0,7.56
BGD,BGD,2006,7.65,2.1,69.84,0.0,0.81,0.0,0.78,18.82,44.93,Asia,0.0,7.87
BGD,BGD,2007,7.41,2.13,70.02,0.0,0.99,0.0,0.52,18.93,47.15,Asia,0.0,8.36
BGD,BGD,2008,7.94,2.17,69.48,0.0,0.7,0.0,0.68,19.03,48.73,Asia,0.0,8.62
BGD,BGD,2009,7.09,1.88,69.72,0.0,1.17,0.01,0.63,19.5,50.39,Asia,0.0,9.05
BGD,BGD,2010,7.15,1.97,69.83,0.0,0.99,0.08,0.61,19.37,53.03,Asia,0.0,9.33
BGD,BGD,2011,6.73,2.39,69.17,0.0,0.65,0.25,1.3,19.51,54.54,Asia,7.07,9.78
BGD,BGD,2012,6.66,2.26,69.06,0.0,1.14,0.11,1.18,19.59,56.3,Asia,9.53,10.15
BGD,BGD,2013,6.68,2.33,68.77,0.0,0.72,0.24,1.28,19.98,59.2,Asia,12.77,10.58
BGD,BGD,2014,6.2,2.22,68.89,0.0,0.96,0.0,1.41,20.32,60.9,Asia,17.85,11.21
BGD,BGD,2015,6.06,2.04,68.79,0.0,1.41,0.1,1.33,20.27,63.79,Asia,23.87,11.2
BGD,BGD,2016,6.44,1.98,68.51,0.0,1.2,0.09,1.34,20.44,66.62,Asia,31.9,11.94
BGD,BGD,2017,5.69,1.92,69.71,0.0,0.56,0.0,1.31,20.81,68.87,Asia,43.9,12.14
BGD,BGD,2018,6.06,2.16,68.84,0.0,0.96,0.07,1.18,20.73,71.33,Asia,56.38,12.77
BGD,BGD,2019,5.63,1.97,68.07,0.0,1.25,0.11,1.98,20.99,74.27,Asia,78.51,12.65
BGD,BGD,2020,5.53,2.27,68.25,0.0,1.05,0.26,1.61,21.03,77.16,Asia,102.34,13.53
BGD,BGD,2021,5.42,2.0,67.88,0.0,1.37,0.0,2.06,21.27,80.36,Asia,141.03,13.78
BGD,BGD,2022,5.07,1.95,68.09,0.0,1.23,0.0,1.93,21.73,83.2,Asia,193.42,14.0
BGD,BGD,2023,5.15,2.21,67.67,0.0,0.88,0.21,2.17,21.71,86.98,Asia,265.66,13.99
BGD,BGD,2024,5.06,1.71,68.32,0.0,0.93,0.0,1.97,22.01,89.45,Asia,361.99,14.92
BGR,BGR,2000,38.94,3.1,10.97,35.15,8.1,0.5,0.58,2.66,23.41,Europe,0.0,9.86
BGR,BGR,2001,38.73,3.25,11.2,35.18,7.96,0.5,0.86,2.32,23.81,Europe,0.0,11.21
BGR,BGR,2002,38.75,3.18,11.01,34.52,7.99,1.04,1.01,2.5,24.47,Europe,0.0,12.43
BGR,BGR,2003,37.76,3.17,10.17,35.07,8.03,1.46,1.47,2.87,25.47,Europe,0.0,13.51
BGR,BGR,2004,37.43,2.85,10.53,35.18,8.12,1.42,1.76,2.71,25.91,Europe,0.0,15.31
BGR,BGR,2005,37.02,3.14,10.14,35.15,7.82,1.56,2.36,2.81,26.65,Europe,0.0,16.74
BGR,BGR,2006,37.1,2.63,9.84,34.71,7.88,2.06,2.79,2.99,27.18,Europe,0.0,18.45
BGR,BGR,2007,36.55,2.88,9.45,34.9,8.1,1.78,3.22,3.12,27.84,Europe,0.0,19.95
BGR,BGR,2008,36.02,2.22,9.4,35.0,8.39,2.04,3.49,3.44,28.62,Europe,0.0,20.61
BGR,BGR,2009,35.71,2.2,9.16,35.17,7.81,2.62,3.93,3.4,29.57,Europe,0.0,22.58
BGR,BGR,2010,34.99,2.58,8.75,34.94,7.76,2.91,4.47,3.6,30.19,Europe,0.0,24.23
BGR,BGR,2011,35.17,2.37,8.45,34.98,7.69,2.76,4.86,3.72,30.99,Europe,3.3,26.44
BGR,BGR,2012,34.43,2.22,8.55,34.66,7.8,3.37,5.37,3.6,32.01,Europe,4.45,27.28
BGR,BGR,2013,34.24,1.82,7.88,35.17,7.89,3.52,5.65,3.83,32.76,Europe,6.04,27.92
BGR,BGR,2014,33.73,1.87,7.93,35.05,7.97,3.33,5.99,4.13,33.24,Europe,8.47,30.36
BGR,BGR,2015,33.48,1.78,7.56,35.18,7.69,4.22,6.08,4.01,34.7,Europe,11.24,30.58
BGR,BGR,2016,33.1,1.74,7.22,34.98,8.36,4.21,6.55,3.84,35.49,Europe,14.64,33.32
BGR,BGR,2017,32.43,1.52,6.99,34.9,7.98,4.54,7.31,4.33,36.64,Europe,20.26,35.99
BGR,BGR,2018,32.55,1.41,6.56,35.29,8.15,4.01,7.75,4.28,37.72,Europe,27.06,35.44
BGR,BGR,2019,32.19,1.56,6.29,34.92,7.99,4.73,8.01,4.31,38.49,Europe,38.61,37.89
